label,climate,shape,flowering,colour,height
Everfrost Lily,mountain,round,True,blue,3.84
Everfrost Lily,mountain,round,True,blue,3.51
Everfrost Lily,mountain,round,True,blue,3.35
Everfrost Lily,mountain,round,True,white,4.21
Everfrost Lily,mountain,round,True,blue,3.06
Everfrost Lily,mountain,round,True,blue,3.63
Everfrost Lily,mountain,round,True,blue,4.31
Everfrost Lily,mountain,round,True,white,3.83
Everfrost Lily,mountain,round,True,blue,3.9
Everfrost Lily,mountain,round,True,white,2.91
Everfrost Lily,mountain,round,True,blue,2.31
Everfrost Lily,mountain,round,True,blue,3.59
Everfrost Lily,mountain,round,True,white,3.38
Everfrost Lily,mountain,round,True,white,3.58
Everfrost Lily,mountain,round,True,blue,3.02
Everfrost Lily,mountain,round,True,white,3.47
Everfrost Lily,mountain,round,True,white,3.73
Everfrost Lily,mountain,round,True,white,4.87
Everfrost Lily,mountain,round,True,white,3.72
Everfrost Lily,mountain,round,True,blue,4.43
Everfrost Lily,mountain,round,True,blue,4.13
Everfrost Lily,mountain,round,True,blue,4.01
Everfrost Lily,mountain,round,True,blue,3.48
Everfrost Lily,mountain,round,True,blue,3.25
Everfrost Lily,mountain,round,True,white,3.28
Everfrost Lily,mountain,round,True,white,2.37
Everfrost Lily,mountain,round,True,white,3.33
Everfrost Lily,mountain,round,True,blue,4.08
Everfrost Lily,mountain,round,True,blue,4.09
Everfrost Lily,mountain,round,True,white,2.32
Everfrost Lily,mountain,round,True,blue,4.19
Everfrost Lily,mountain,round,True,white,3.09
Everfrost Lily,mountain,round,True,white,4.49
Everfrost Lily,mountain,round,True,white,4.37
Everfrost Lily,mountain,round,True,white,4.05
Everfrost Lily,mountain,round,True,blue,3.77
Everfrost Lily,mountain,round,True,blue,3.82
Everfrost Lily,mountain,round,True,blue,2.23
Everfrost Lily,mountain,round,True,white,3.01
Everfrost Lily,mountain,round,True,white,3.08
Everfrost Lily,mountain,round,True,white,2.96
Everfrost Lily,mountain,round,True,white,2.64
Everfrost Lily,mountain,round,True,blue,2.17
Everfrost Lily,mountain,round,True,blue,2.01
Everfrost Lily,mountain,round,True,white,2.6
Everfrost Lily,mountain,round,True,blue,4.84
Everfrost Lily,mountain,round,True,blue,4.24
Everfrost Lily,mountain,round,True,blue,3.27
Everfrost Lily,mountain,round,True,white,2.31
Everfrost Lily,mountain,round,True,white,4.33
Everfrost Lily,mountain,round,True,blue,4.38
Everfrost Lily,mountain,round,True,white,3.69
Everfrost Lily,mountain,round,True,white,2.36
Everfrost Lily,mountain,round,True,white,4.91
Everfrost Lily,mountain,round,True,blue,3.75
Everfrost Lily,mountain,round,True,blue,2.27
Everfrost Lily,mountain,round,True,blue,2.55
Everfrost Lily,mountain,round,True,white,2.92
Everfrost Lily,mountain,round,True,white,3.4
Everfrost Lily,mountain,round,True,white,4.67
Everfrost Lily,mountain,round,True,white,3.45
Everfrost Lily,mountain,round,True,blue,2.1
Everfrost Lily,mountain,round,True,white,4.68
Everfrost Lily,mountain,round,True,white,2.91
Everfrost Lily,mountain,round,True,blue,2.75
Everfrost Lily,mountain,round,True,blue,3.25
Everfrost Lily,mountain,round,True,blue,2.57
Everfrost Lily,mountain,round,True,white,4.91
Everfrost Lily,mountain,round,True,white,2.43
Everfrost Lily,mountain,round,True,blue,3.21
Everfrost Lily,mountain,round,True,blue,3.87
Everfrost Lily,mountain,round,True,white,4.71
Everfrost Lily,mountain,round,True,white,3.89
Everfrost Lily,mountain,round,True,white,3.76
Everfrost Lily,mountain,round,True,blue,2.68
Everfrost Lily,mountain,round,True,blue,3.45
Everfrost Lily,mountain,round,True,blue,3.03
Everfrost Lily,mountain,round,True,white,2.08
Everfrost Lily,mountain,round,True,white,4.43
Everfrost Lily,mountain,round,True,blue,2.51
Everfrost Lily,mountain,round,True,white,4.52
Everfrost Lily,mountain,round,True,blue,4.91
Everfrost Lily,mountain,round,True,white,4.19
Everfrost Lily,mountain,round,True,white,3.62
Everfrost Lily,mountain,round,True,blue,4.6
Everfrost Lily,mountain,round,True,white,4.34
Everfrost Lily,mountain,round,True,blue,3.32
Everfrost Lily,mountain,round,True,white,4.88
Everfrost Lily,mountain,round,True,blue,2.25
Everfrost Lily,mountain,round,True,white,3.69
Everfrost Lily,mountain,round,True,white,2.84
Everfrost Lily,mountain,round,True,blue,4.6
Everfrost Lily,mountain,round,True,blue,2.9
Everfrost Lily,mountain,round,True,blue,2.97
Everfrost Lily,mountain,round,True,white,4.0
Everfrost Lily,mountain,round,True,blue,4.2
Everfrost Lily,mountain,round,True,blue,3.5
Everfrost Lily,mountain,round,True,white,3.74
Everfrost Lily,mountain,round,True,white,2.99
Everfrost Lily,mountain,round,True,blue,3.22
Everfrost Lily,mountain,round,True,blue,2.81
Everfrost Lily,mountain,round,True,white,4.59
Everfrost Lily,mountain,round,True,blue,2.24
Everfrost Lily,mountain,round,True,white,4.71
Everfrost Lily,mountain,round,True,blue,4.77
Everfrost Lily,mountain,round,True,white,2.77
Everfrost Lily,mountain,round,True,white,4.59
Everfrost Lily,mountain,round,True,blue,4.25
Everfrost Lily,mountain,round,True,white,2.99
Everfrost Lily,mountain,round,True,white,3.27
Everfrost Lily,mountain,round,True,blue,3.04
Everfrost Lily,mountain,round,True,white,4.54
Everfrost Lily,mountain,round,True,blue,3.63
Everfrost Lily,mountain,round,True,blue,2.07
Everfrost Lily,mountain,round,True,blue,2.24
Everfrost Lily,mountain,round,True,blue,3.38
Everfrost Lily,mountain,round,True,white,3.47
Everfrost Lily,mountain,round,True,white,2.71
Everfrost Lily,mountain,round,True,white,2.3
Everfrost Lily,mountain,round,True,blue,3.86
Everfrost Lily,mountain,round,True,white,4.01
Everfrost Lily,mountain,round,True,white,4.68
Everfrost Lily,mountain,round,True,white,4.61
Everfrost Lily,mountain,round,True,white,3.26
Everfrost Lily,mountain,round,True,white,4.24
Everfrost Lily,mountain,round,True,blue,4.19
Everfrost Lily,mountain,round,True,white,2.83
Everfrost Lily,mountain,round,True,white,2.62
Everfrost Lily,mountain,round,True,blue,3.21
Everfrost Lily,mountain,round,True,blue,4.12
Everfrost Lily,mountain,round,True,white,2.3
Everfrost Lily,mountain,round,True,blue,3.02
Everfrost Lily,mountain,round,True,white,4.43
Everfrost Lily,mountain,round,True,white,3.31
Everfrost Lily,mountain,round,True,blue,3.84
Everfrost Lily,mountain,round,True,white,4.57
Everfrost Lily,mountain,round,True,blue,2.19
Everfrost Lily,mountain,round,True,blue,3.4
Everfrost Lily,mountain,round,True,blue,3.89
Everfrost Lily,mountain,round,True,blue,2.43
Everfrost Lily,mountain,round,True,blue,4.42
Everfrost Lily,mountain,round,True,blue,4.06
Everfrost Lily,mountain,round,True,blue,2.69
Everfrost Lily,mountain,round,True,blue,4.52
Everfrost Lily,mountain,round,True,blue,3.15
Everfrost Lily,mountain,round,True,white,3.77
Everfrost Lily,mountain,round,True,white,3.67
Everfrost Lily,mountain,round,True,white,2.57
Everfrost Lily,mountain,round,True,white,3.71
Everfrost Lily,mountain,round,True,white,3.27
Everfrost Lily,mountain,round,True,blue,4.42
Everfrost Lily,mountain,round,True,white,2.75
Everfrost Lily,mountain,round,True,white,2.17
Everfrost Lily,mountain,round,True,blue,2.64
Everfrost Lily,mountain,round,True,blue,2.3
Everfrost Lily,mountain,round,True,blue,4.29
Everfrost Lily,mountain,round,True,white,3.91
Everfrost Lily,mountain,round,True,white,2.71
Everfrost Lily,mountain,round,True,blue,4.21
Everfrost Lily,mountain,round,True,white,4.82
Everfrost Lily,mountain,round,True,blue,3.5
Everfrost Lily,mountain,round,True,blue,2.22
Everfrost Lily,mountain,round,True,white,3.99
Everfrost Lily,mountain,round,True,white,2.29
Everfrost Lily,mountain,round,True,blue,3.3
Everfrost Lily,mountain,round,True,white,2.51
Everfrost Lily,mountain,round,True,blue,2.91
Everfrost Lily,mountain,round,True,white,3.91
Everfrost Lily,mountain,round,True,white,2.78
Everfrost Lily,mountain,round,True,white,4.42
Everfrost Lily,mountain,round,True,blue,3.56
Everfrost Lily,mountain,round,True,white,2.95
Everfrost Lily,mountain,round,True,blue,3.07
Everfrost Lily,mountain,round,True,blue,2.77
Everfrost Lily,mountain,round,True,white,2.36
Everfrost Lily,mountain,round,True,blue,3.25
Everfrost Lily,mountain,round,True,blue,2.94
Everfrost Lily,mountain,round,True,white,4.34
Everfrost Lily,mountain,round,True,white,3.7
Everfrost Lily,mountain,round,True,white,4.9
Everfrost Lily,mountain,round,True,white,2.07
Everfrost Lily,mountain,round,True,white,2.78
Everfrost Lily,mountain,round,True,white,2.32
Everfrost Lily,mountain,round,True,white,2.83
Everfrost Lily,mountain,round,True,blue,3.74
Everfrost Lily,mountain,round,True,white,2.34
Everfrost Lily,mountain,round,True,blue,3.27
Everfrost Lily,mountain,round,True,white,4.0
Everfrost Lily,mountain,round,True,blue,2.23
Everfrost Lily,mountain,round,True,white,3.97
Everfrost Lily,mountain,round,True,white,3.92
Everfrost Lily,mountain,round,True,white,3.87
Everfrost Lily,mountain,round,True,blue,4.31
Everfrost Lily,mountain,round,True,white,3.05
Everfrost Lily,mountain,round,True,white,2.98
Everfrost Lily,mountain,round,True,white,3.63
Everfrost Lily,mountain,round,True,white,3.35
Everfrost Lily,mountain,round,True,white,5.0
Everfrost Lily,mountain,round,True,white,3.65
Everfrost Lily,mountain,round,True,blue,3.49
Everfrost Lily,mountain,round,True,white,3.34
Everfrost Lily,mountain,round,True,white,2.73
Everfrost Lily,mountain,round,True,blue,2.85
Everfrost Lily,mountain,round,True,white,2.6
Everfrost Lily,mountain,round,True,white,4.71
Everfrost Lily,mountain,round,True,blue,2.9
Everfrost Lily,mountain,round,True,blue,4.16
Everfrost Lily,mountain,round,True,white,4.52
Everfrost Lily,mountain,round,True,blue,4.54
Everfrost Lily,mountain,round,True,blue,4.47
Everfrost Lily,mountain,round,True,blue,2.92
Everfrost Lily,mountain,round,True,blue,4.96
Everfrost Lily,mountain,round,True,blue,3.66
Everfrost Lily,mountain,round,True,blue,2.34
Everfrost Lily,mountain,round,True,blue,4.56
Everfrost Lily,mountain,round,True,white,2.42
Everfrost Lily,mountain,round,True,white,2.82
Everfrost Lily,mountain,round,True,blue,4.46
Everfrost Lily,mountain,round,True,white,4.94
Everfrost Lily,mountain,round,True,blue,2.73
Everfrost Lily,mountain,round,True,white,3.45
Everfrost Lily,mountain,round,True,white,2.29
Everfrost Lily,mountain,round,True,white,2.55
Everfrost Lily,mountain,round,True,blue,4.13
Everfrost Lily,mountain,round,True,blue,4.88
Everfrost Lily,mountain,round,True,blue,4.43
Everfrost Lily,mountain,round,True,white,3.41
Everfrost Lily,mountain,round,True,blue,4.17
Everfrost Lily,mountain,round,True,white,2.79
Everfrost Lily,mountain,round,True,white,4.77
Everfrost Lily,mountain,round,True,blue,3.53
Everfrost Lily,mountain,round,True,white,4.8
Everfrost Lily,mountain,round,True,blue,3.31
Everfrost Lily,mountain,round,True,blue,4.81
Everfrost Lily,mountain,round,True,blue,4.58
Everfrost Lily,mountain,round,True,white,3.9
Everfrost Lily,mountain,round,True,white,4.12
Everfrost Lily,mountain,round,True,white,3.03
Everfrost Lily,mountain,round,True,white,2.29
Everfrost Lily,mountain,round,True,white,3.53
Everfrost Lily,mountain,round,True,white,3.8
Everfrost Lily,mountain,round,True,blue,2.31
Everfrost Lily,mountain,round,True,white,4.08
Everfrost Lily,mountain,round,True,blue,3.92
Everfrost Lily,mountain,round,True,white,4.92
Everfrost Lily,mountain,round,True,white,3.93
Everfrost Lily,mountain,round,True,blue,2.37
Everfrost Lily,mountain,round,True,white,3.49
Everfrost Lily,mountain,round,True,white,3.87
Everfrost Lily,mountain,round,True,white,2.11
Everfrost Lily,mountain,round,True,white,2.46
Everfrost Lily,mountain,round,True,white,3.78
Everfrost Lily,mountain,round,True,blue,3.61
Everfrost Lily,mountain,round,True,blue,3.16
Everfrost Lily,mountain,round,True,white,3.73
Everfrost Lily,mountain,round,True,blue,2.16
Everfrost Lily,mountain,round,True,white,3.16
Everfrost Lily,mountain,round,True,blue,4.29
Everfrost Lily,mountain,round,True,blue,3.76
Everfrost Lily,mountain,round,True,blue,4.0
Everfrost Lily,mountain,round,True,white,3.89
Everfrost Lily,mountain,round,True,blue,4.93
Everfrost Lily,mountain,round,True,white,4.03
Everfrost Lily,mountain,round,True,blue,2.09
Everfrost Lily,mountain,round,True,blue,3.49
Everfrost Lily,mountain,round,True,white,3.77
Everfrost Lily,mountain,round,True,white,2.0
Everfrost Lily,mountain,round,True,blue,4.38
Everfrost Lily,mountain,round,True,white,2.37
Everfrost Lily,mountain,round,True,white,4.21
Everfrost Lily,mountain,round,True,blue,2.02
Everfrost Lily,mountain,round,True,blue,3.27
Everfrost Lily,mountain,round,True,blue,2.21
Everfrost Lily,mountain,round,True,white,3.57
Everfrost Lily,mountain,round,True,white,4.02
Everfrost Lily,mountain,round,True,blue,2.49
Everfrost Lily,mountain,round,True,blue,4.64
Everfrost Lily,mountain,round,True,blue,3.06
Everfrost Lily,mountain,round,True,blue,4.07
Everfrost Lily,mountain,round,True,white,2.73
Everfrost Lily,mountain,round,True,blue,3.44
Everfrost Lily,mountain,round,True,white,3.37
Everfrost Lily,mountain,round,True,white,3.89
Everfrost Lily,mountain,round,True,white,3.64
Everfrost Lily,mountain,round,True,blue,3.05
Everfrost Lily,mountain,round,True,white,3.62
Everfrost Lily,mountain,round,True,white,2.5
Everfrost Lily,mountain,round,True,white,4.13
Everfrost Lily,mountain,round,True,white,2.11
Everfrost Lily,mountain,round,True,blue,4.58
Everfrost Lily,mountain,round,True,blue,4.59
Everfrost Lily,mountain,round,True,blue,4.59
Everfrost Lily,mountain,round,True,white,2.44
Everfrost Lily,mountain,round,True,white,2.41
Everfrost Lily,mountain,round,True,white,3.41
Everfrost Lily,mountain,round,True,white,3.84
Everfrost Lily,mountain,round,True,white,2.19
Everfrost Lily,mountain,round,True,blue,3.42
Everfrost Lily,mountain,round,True,white,2.5
Everfrost Lily,mountain,round,True,blue,2.24
Everfrost Lily,mountain,round,True,white,4.63
Everfrost Lily,mountain,round,True,white,3.44
Everfrost Lily,mountain,round,True,white,2.25
Everfrost Lily,mountain,round,True,blue,3.83
Everfrost Lily,mountain,round,True,blue,2.63
Everfrost Lily,mountain,round,True,white,4.78
Everfrost Lily,mountain,round,True,blue,3.75
Everfrost Lily,mountain,round,True,white,2.56
Everfrost Lily,mountain,round,True,blue,4.1
Everfrost Lily,mountain,round,True,white,2.23
Everfrost Lily,mountain,round,True,blue,4.33
Everfrost Lily,mountain,round,True,white,4.62
Everfrost Lily,mountain,round,True,white,3.37
Everfrost Lily,mountain,round,True,white,3.51
Everfrost Lily,mountain,round,True,blue,2.16
Everfrost Lily,mountain,round,True,blue,2.48
Everfrost Lily,mountain,round,True,blue,4.71
Everfrost Lily,mountain,round,True,blue,2.21
Everfrost Lily,mountain,round,True,blue,4.77
Everfrost Lily,mountain,round,True,white,2.31
Everfrost Lily,mountain,round,True,blue,2.83
Everfrost Lily,mountain,round,True,blue,2.85
Everfrost Lily,mountain,round,True,blue,2.16
Everfrost Lily,mountain,round,True,white,2.53
Everfrost Lily,mountain,round,True,white,3.39
Everfrost Lily,mountain,round,True,blue,3.77
Everfrost Lily,mountain,round,True,blue,4.05
Everfrost Lily,mountain,round,True,blue,2.15
Everfrost Lily,mountain,round,True,white,4.51
Everfrost Lily,mountain,round,True,blue,3.61
Everfrost Lily,mountain,round,True,blue,4.51
Everfrost Lily,mountain,round,True,blue,2.47
Everfrost Lily,mountain,round,True,blue,3.73
Everfrost Lily,mountain,round,True,blue,2.37
Everfrost Lily,mountain,round,True,blue,4.92
Everfrost Lily,mountain,round,True,white,4.34
Everfrost Lily,mountain,round,True,blue,2.79
Everfrost Lily,mountain,round,True,white,3.98
Everfrost Lily,mountain,round,True,white,2.06
Everfrost Lily,mountain,round,True,white,3.77
Everfrost Lily,mountain,round,True,white,4.53
Everfrost Lily,mountain,round,True,white,4.07
Everfrost Lily,mountain,round,True,white,2.6
Everfrost Lily,mountain,round,True,blue,4.76
Everfrost Lily,mountain,round,True,blue,4.66
Everfrost Lily,mountain,round,True,blue,4.35
Everfrost Lily,mountain,round,True,white,2.54
Everfrost Lily,mountain,round,True,blue,2.51
Everfrost Lily,mountain,round,True,white,4.88
Everfrost Lily,mountain,round,True,blue,2.99
Everfrost Lily,mountain,round,True,white,3.09
Everfrost Lily,mountain,round,True,white,2.41
Everfrost Lily,mountain,round,True,white,4.32
Everfrost Lily,mountain,round,True,white,4.31
Everfrost Lily,mountain,round,True,white,3.89
Everfrost Lily,mountain,round,True,blue,3.83
Everfrost Lily,mountain,round,True,white,2.9
Everfrost Lily,mountain,round,True,blue,4.61
Everfrost Lily,mountain,round,True,blue,3.56
Everfrost Lily,mountain,round,True,white,2.14
Everfrost Lily,mountain,round,True,blue,4.12
Everfrost Lily,mountain,round,True,blue,2.49
Everfrost Lily,mountain,round,True,white,2.74
Everfrost Lily,mountain,round,True,white,2.4
Everfrost Lily,mountain,round,True,white,2.57
Everfrost Lily,mountain,round,True,white,3.37
Everfrost Lily,mountain,round,True,white,2.39
Everfrost Lily,mountain,round,True,white,4.42
Everfrost Lily,mountain,round,True,blue,2.91
Everfrost Lily,mountain,round,True,blue,3.89
Everfrost Lily,mountain,round,True,white,2.28
Everfrost Lily,mountain,round,True,white,2.59
Everfrost Lily,mountain,round,True,white,4.7
Everfrost Lily,mountain,round,True,white,4.39
Everfrost Lily,mountain,round,True,white,4.22
Everfrost Lily,mountain,round,True,blue,2.26
Everfrost Lily,mountain,round,True,white,4.42
Everfrost Lily,mountain,round,True,white,3.79
Everfrost Lily,mountain,round,True,white,2.41
Everfrost Lily,mountain,round,True,white,4.76
Everfrost Lily,mountain,round,True,blue,2.7
Everfrost Lily,mountain,round,True,blue,3.05
Everfrost Lily,mountain,round,True,blue,3.46
Everfrost Lily,mountain,round,True,blue,3.85
Everfrost Lily,mountain,round,True,blue,3.99
Everfrost Lily,mountain,round,True,white,4.31
Everfrost Lily,mountain,round,True,white,2.61
Everfrost Lily,mountain,round,True,white,3.49
Everfrost Lily,mountain,round,True,blue,2.98
Everfrost Lily,mountain,round,True,white,4.78
Everfrost Lily,mountain,round,True,blue,4.16
Everfrost Lily,mountain,round,True,white,3.27
Everfrost Lily,mountain,round,True,white,2.71
Everfrost Lily,mountain,round,True,blue,4.11
Everfrost Lily,mountain,round,True,white,2.16
Everfrost Lily,mountain,round,True,blue,3.88
Everfrost Lily,mountain,round,True,blue,3.28
Everfrost Lily,mountain,round,True,white,4.56
Everfrost Lily,mountain,round,True,white,3.53
Everfrost Lily,mountain,round,True,white,2.17
Everfrost Lily,mountain,round,True,white,2.33
Everfrost Lily,mountain,round,True,white,2.1
Everfrost Lily,mountain,round,True,blue,4.62
Everfrost Lily,mountain,round,True,white,3.6
Everfrost Lily,mountain,round,True,white,4.27
Everfrost Lily,mountain,round,True,blue,4.52
Everfrost Lily,mountain,round,True,white,3.56
Everfrost Lily,mountain,round,True,white,2.34
Everfrost Lily,mountain,round,True,white,4.8
Everfrost Lily,mountain,round,True,blue,2.74
Everfrost Lily,mountain,round,True,blue,4.24
Everfrost Lily,mountain,round,True,blue,4.05
Everfrost Lily,mountain,round,True,blue,3.47
Everfrost Lily,mountain,round,True,white,2.27
Everfrost Lily,mountain,round,True,white,4.33
Everfrost Lily,mountain,round,True,blue,2.59
Everfrost Lily,mountain,round,True,blue,4.36
Everfrost Lily,mountain,round,True,blue,4.5
Everfrost Lily,mountain,round,True,blue,3.99
Everfrost Lily,mountain,round,True,blue,3.8
Everfrost Lily,mountain,round,True,blue,2.27
Everfrost Lily,mountain,round,True,white,4.14
Everfrost Lily,mountain,round,True,white,4.17
Everfrost Lily,mountain,round,True,blue,3.96
Everfrost Lily,mountain,round,True,blue,3.22
Everfrost Lily,mountain,round,True,white,2.82
Everfrost Lily,mountain,round,True,white,4.02
Everfrost Lily,mountain,round,True,blue,2.5
Everfrost Lily,mountain,round,True,white,3.28
Everfrost Lily,mountain,round,True,white,2.15
Everfrost Lily,mountain,round,True,blue,2.57
Everfrost Lily,mountain,round,True,white,4.33
Everfrost Lily,mountain,round,True,white,3.05
Everfrost Lily,mountain,round,True,blue,3.57
Everfrost Lily,mountain,round,True,blue,2.98
Everfrost Lily,mountain,round,True,white,2.72
Everfrost Lily,mountain,round,True,white,2.65
Everfrost Lily,mountain,round,True,white,2.23
Everfrost Lily,mountain,round,True,white,3.21
Everfrost Lily,mountain,round,True,white,4.37
Everfrost Lily,mountain,round,True,blue,4.68
Everfrost Lily,mountain,round,True,blue,2.2
Everfrost Lily,mountain,round,True,white,4.43
Everfrost Lily,mountain,round,True,blue,2.7
Everfrost Lily,mountain,round,True,white,2.58
Everfrost Lily,mountain,round,True,blue,4.48
Everfrost Lily,mountain,round,True,white,4.86
Everfrost Lily,mountain,round,True,white,2.46
Everfrost Lily,mountain,round,True,blue,3.16
Everfrost Lily,mountain,round,True,white,3.2
Everfrost Lily,mountain,round,True,blue,4.51
Everfrost Lily,mountain,round,True,white,4.83
Everfrost Lily,mountain,round,True,blue,4.7
Everfrost Lily,mountain,round,True,blue,3.93
Everfrost Lily,mountain,round,True,white,3.73
Everfrost Lily,mountain,round,True,white,2.48
Everfrost Lily,mountain,round,True,blue,4.03
Everfrost Lily,mountain,round,True,blue,4.51
Everfrost Lily,mountain,round,True,white,4.29
Everfrost Lily,mountain,round,True,blue,4.52
Everfrost Lily,mountain,round,True,white,4.89
Everfrost Lily,mountain,round,True,white,3.12
Everfrost Lily,mountain,round,True,white,2.59
Everfrost Lily,mountain,round,True,white,4.44
Everfrost Lily,mountain,round,True,blue,2.95
Everfrost Lily,mountain,round,True,blue,3.74
Everfrost Lily,mountain,round,True,white,3.79
Everfrost Lily,mountain,round,True,blue,4.7
Everfrost Lily,mountain,round,True,white,4.52
Everfrost Lily,mountain,round,True,blue,4.81
Everfrost Lily,mountain,round,True,blue,2.81
Everfrost Lily,mountain,round,True,white,4.53
Everfrost Lily,mountain,round,True,blue,3.31
Everfrost Lily,mountain,round,True,blue,3.99
Everfrost Lily,mountain,round,True,white,3.26
Everfrost Lily,mountain,round,True,blue,4.03
Everfrost Lily,mountain,round,True,white,4.02
Everfrost Lily,mountain,round,True,white,2.55
Everfrost Lily,mountain,round,True,white,4.47
Everfrost Lily,mountain,round,True,white,2.21
Everfrost Lily,mountain,round,True,white,2.56
Everfrost Lily,mountain,round,True,white,2.87
Everfrost Lily,mountain,round,True,blue,2.59
Everfrost Lily,mountain,round,True,blue,2.43
Everfrost Lily,mountain,round,True,blue,4.13
Everfrost Lily,mountain,round,True,blue,4.2
Everfrost Lily,mountain,round,True,white,4.66
Everfrost Lily,mountain,round,True,blue,2.9
Everfrost Lily,mountain,round,True,blue,4.27
Everfrost Lily,mountain,round,True,blue,4.58
Everfrost Lily,mountain,round,True,blue,4.35
Everfrost Lily,mountain,round,True,white,4.06
Everfrost Lily,mountain,round,True,blue,4.45
Everfrost Lily,mountain,round,True,blue,2.81
Everfrost Lily,mountain,round,True,blue,2.55
Everfrost Lily,mountain,round,True,blue,2.89
Everfrost Lily,mountain,round,True,blue,3.14
Everfrost Lily,mountain,round,True,blue,3.08
Everfrost Lily,mountain,round,True,blue,2.44
Everfrost Lily,mountain,round,True,white,4.22
Everfrost Lily,mountain,round,True,blue,2.62
Everfrost Lily,mountain,round,True,blue,3.67
Everfrost Lily,mountain,round,True,blue,4.9
Everfrost Lily,mountain,round,True,blue,3.33
Everfrost Lily,mountain,round,True,blue,2.72
Everfrost Lily,mountain,round,True,blue,3.64
Everfrost Lily,mountain,round,True,white,4.97
Everfrost Lily,mountain,round,True,blue,4.94
Everfrost Lily,mountain,round,True,blue,2.51
Everfrost Lily,mountain,round,True,blue,2.76
Everfrost Lily,mountain,round,True,blue,2.26
Everfrost Lily,mountain,round,True,white,3.18
Everfrost Lily,mountain,round,True,blue,4.87
Everfrost Lily,mountain,round,True,white,4.17
Everfrost Lily,mountain,round,True,blue,3.09
Everfrost Lily,mountain,round,True,white,4.9
Everfrost Lily,mountain,round,True,white,3.58
Everfrost Lily,mountain,round,True,white,2.29
Everfrost Lily,mountain,round,True,blue,3.14
Everfrost Lily,mountain,round,True,white,2.03
Everfrost Lily,mountain,round,True,white,2.59
Everfrost Lily,mountain,round,True,blue,2.77
Everfrost Lily,mountain,round,True,blue,2.47
Everfrost Lily,mountain,round,True,white,3.9
Everfrost Lily,mountain,round,True,white,3.24
Everfrost Lily,mountain,round,True,white,2.03
Everfrost Lily,mountain,round,True,white,3.81
Everfrost Lily,mountain,round,True,white,4.51
Everfrost Lily,mountain,round,True,white,2.06
Everfrost Lily,mountain,round,True,white,3.64
Everfrost Lily,mountain,round,True,blue,4.82
Everfrost Lily,mountain,round,True,white,3.05
Everfrost Lily,mountain,round,True,blue,2.29
Everfrost Lily,mountain,round,True,blue,3.69
Everfrost Lily,mountain,round,True,blue,4.55
Everfrost Lily,mountain,round,True,blue,4.51
Everfrost Lily,mountain,round,True,blue,3.54
Everfrost Lily,mountain,round,True,blue,3.82
Everfrost Lily,mountain,round,True,white,3.43
Everfrost Lily,mountain,round,True,blue,2.2
Everfrost Lily,mountain,round,True,white,4.76
Everfrost Lily,mountain,round,True,blue,4.76
Everfrost Lily,mountain,round,True,blue,4.66
Everfrost Lily,mountain,round,True,white,2.32
Everfrost Lily,mountain,round,True,white,2.41
Everfrost Lily,mountain,round,True,white,4.27
Everfrost Lily,mountain,round,True,blue,2.44
Everfrost Lily,mountain,round,True,white,2.83
Everfrost Lily,mountain,round,True,blue,3.73
Everfrost Lily,mountain,round,True,white,4.7
Everfrost Lily,mountain,round,True,white,4.44
Everfrost Lily,mountain,round,True,white,4.42
Everfrost Lily,mountain,round,True,white,2.74
Everfrost Lily,mountain,round,True,white,3.61
Everfrost Lily,mountain,round,True,white,3.78
Everfrost Lily,mountain,round,True,blue,2.37
Everfrost Lily,mountain,round,True,blue,4.34
Everfrost Lily,mountain,round,True,blue,3.5
Everfrost Lily,mountain,round,True,blue,4.95
Everfrost Lily,mountain,round,True,blue,2.72
Everfrost Lily,mountain,round,True,blue,2.96
Everfrost Lily,mountain,round,True,blue,2.78
Everfrost Lily,mountain,round,True,blue,2.6
Everfrost Lily,mountain,round,True,blue,4.67
Everfrost Lily,mountain,round,True,blue,2.55
Everfrost Lily,mountain,round,True,white,2.66
Everfrost Lily,mountain,round,True,blue,4.52
Everfrost Lily,mountain,round,True,blue,4.59
Everfrost Lily,mountain,round,True,blue,2.91
Everfrost Lily,mountain,round,True,white,2.02
Everfrost Lily,mountain,round,True,white,4.72
Everfrost Lily,mountain,round,True,blue,2.09
Everfrost Lily,mountain,round,True,white,2.55
Everfrost Lily,mountain,round,True,white,4.69
Everfrost Lily,mountain,round,True,white,3.38
Everfrost Lily,mountain,round,True,blue,3.39
Everfrost Lily,mountain,round,True,white,3.59
Everfrost Lily,mountain,round,True,white,3.97
Everfrost Lily,mountain,round,True,white,2.11
Everfrost Lily,mountain,round,True,white,4.49
Everfrost Lily,mountain,round,True,white,3.65
Everfrost Lily,mountain,round,True,white,2.01
Everfrost Lily,mountain,round,True,white,4.81
Everfrost Lily,mountain,round,True,blue,2.2
Everfrost Lily,mountain,round,True,white,3.73
Everfrost Lily,mountain,round,True,white,2.62
Everfrost Lily,mountain,round,True,blue,3.29
Everfrost Lily,mountain,round,True,blue,2.72
Everfrost Lily,mountain,round,True,blue,2.37
Everfrost Lily,mountain,round,True,blue,4.33
Everfrost Lily,mountain,round,True,blue,3.19
Everfrost Lily,mountain,round,True,blue,2.14
Everfrost Lily,mountain,round,True,blue,3.07
Everfrost Lily,mountain,round,True,blue,2.27
Everfrost Lily,mountain,round,True,blue,3.32
